C11 	C12 	C13 	C14 	C15 	C16 	C22 	C23 	C24 	C25 	C26 	C33 	C34 	C35 	C36 	C44 	C45 	C46 	C55 	C56 	C66
68.3 	32.3 	30.1 	4.9 	-2.3 	-0.9 	181.1 	6.9 	-4.8 	-7.9 	-6.2 	177.6 	-9.0 	8.2 	-10.0 	25.0 	-2.4 	-7.1 	26.9 	0.6 	33.8 	
67.8 	33.8 	29.8 	4.9 	-2.3 	-0.9 	181.8 	6.6 	-4.7 	-7.1 	-6.4 	179.0 	-9.0 	7.8 	-9.4 	24.9 	-2.4 	-7.2 	26.9 	0.6 	33.5 	
68.5 	32.0 	31.3 	4.9 	-2.4 	-0.5 	181.8 	5.8 	-4.2 	-8.0 	-6.6 	179.3 	-9.5 	8.0 	-9.1 	25.0 	-2.4 	-7.2 	26.9 	0.6 	33.6 	
68.4 	32.5 	31.6 	4.9 	-2.3 	-0.8 	184.0 	6.2 	-4.6 	-8.2 	-6.3 	181.1 	-8.7 	7.9 	-9.5 	25.0 	-2.4 	-7.2 	26.9 	0.6 	33.6 	
68.1 	31.1 	30.8 	4.9 	-2.2 	-1.0 	188.2 	3.5 	-4.2 	-8.2 	-6.5 	179.1 	-9.3 	7.0 	-10.4 	25.0 	-2.4 	-7.3 	26.9 	0.6 	33.5 	
68.9 	32.8 	30.7 	4.8 	-2.2 	-0.7 	186.8 	6.2 	-4.0 	-7.7 	-6.4 	180.0 	-9.3 	7.3 	-9.6 	25.0 	-2.3 	-7.2 	26.9 	0.6 	33.7 	
67.6 	32.7 	30.4 	4.8 	-2.1 	-0.8 	189.1 	7.0 	-4.1 	-8.4 	-7.0 	180.6 	-9.3 	7.6 	-9.3 	25.0 	-2.3 	-7.3 	26.9 	0.6 	33.7 	
68.5 	32.5 	30.3 	4.8 	-2.2 	-0.9 	187.2 	5.5 	-4.3 	-8.1 	-6.0 	181.2 	-9.6 	7.4 	-9.8 	24.9 	-2.4 	-7.3 	26.9 	0.6 	33.6 	
68.6 	32.2 	29.3 	4.8 	-2.2 	-0.7 	182.8 	5.2 	-4.2 	-7.5 	-5.6 	179.7 	-9.4 	7.9 	-9.5 	25.1 	-2.4 	-7.3 	26.9 	0.5 	33.4 	
68.3 	32.8 	30.2 	5.0 	-2.4 	-1.2 	182.7 	5.0 	-3.9 	-7.5 	-6.9 	178.4 	-9.3 	7.4 	-9.6 	25.0 	-2.4 	-7.2 	26.9 	0.5 	33.6 	
68.3 	31.9 	30.0 	5.0 	-2.3 	-0.8 	188.0 	6.8 	-4.5 	-7.5 	-5.9 	181.7 	-9.5 	7.5 	-9.4 	25.0 	-2.4 	-7.2 	26.9 	0.5 	33.5 	
68.4 	32.4 	29.2 	4.9 	-2.5 	-0.8 	184.5 	2.4 	-4.3 	-7.4 	-5.7 	179.7 	-9.3 	7.9 	-9.4 	25.1 	-2.5 	-7.2 	26.8 	0.6 	33.7 	
67.8 	31.1 	31.2 	4.9 	-2.4 	-1.0 	181.6 	3.1 	-4.4 	-7.6 	-6.6 	178.4 	-9.3 	7.8 	-9.8 	24.9 	-2.4 	-7.2 	26.9 	0.6 	33.7 	
69.3 	30.8 	31.2 	5.1 	-2.3 	-1.0 	183.0 	6.4 	-4.1 	-7.8 	-5.8 	177.7 	-8.5 	7.3 	-9.6 	25.1 	-2.4 	-7.1 	26.9 	0.6 	33.5 	
67.9 	32.1 	30.4 	4.9 	-2.5 	-0.7 	183.8 	3.0 	-4.6 	-7.9 	-6.0 	181.8 	-9.3 	7.6 	-9.4 	25.0 	-2.4 	-7.1 	26.9 	0.6 	33.5 	
68.5 	32.9 	31.3 	4.8 	-2.2 	-1.1 	180.8 	7.7 	-4.2 	-8.1 	-6.4 	180.9 	-9.1 	7.6 	-9.8 	25.0 	-2.3 	-7.3 	26.9 	0.6 	33.7 	
68.8 	32.5 	31.1 	4.9 	-2.3 	-0.8 	181.8 	5.6 	-4.2 	-7.8 	-5.7 	179.4 	-8.9 	7.4 	-9.5 	25.0 	-2.5 	-7.2 	26.9 	0.6 	33.7 	
68.4 	31.8 	29.3 	5.0 	-2.3 	-0.7 	185.2 	4.2 	-4.6 	-7.9 	-5.8 	177.9 	-9.2 	7.6 	-8.7 	25.0 	-2.4 	-7.2 	26.9 	0.7 	33.6 	
68.4 	30.9 	31.7 	5.0 	-2.3 	-1.0 	182.7 	4.8 	-4.7 	-7.5 	-5.7 	180.9 	-9.2 	7.5 	-9.4 	25.0 	-2.4 	-7.2 	26.9 	0.6 	33.8 	
68.0 	31.6 	29.5 	4.8 	-2.3 	-1.1 	184.2 	4.6 	-4.4 	-7.8 	-6.7 	184.1 	-9.5 	7.7 	-9.6 	25.0 	-2.5 	-7.2 	27.0 	0.5 	33.9 	
68.2 	32.9 	29.7 	4.9 	-2.2 	-1.1 	183.6 	5.7 	-4.6 	-7.6 	-6.8 	176.5 	-9.3 	7.4 	-9.6 	24.9 	-2.4 	-7.2 	26.9 	0.6 	33.5 	
68.2 	32.1 	31.2 	4.7 	-2.2 	-1.1 	180.8 	5.0 	-4.7 	-8.0 	-6.4 	180.5 	-9.2 	7.5 	-9.5 	25.1 	-2.3 	-7.1 	26.8 	0.6 	33.6 	
68.2 	30.9 	29.7 	4.9 	-2.5 	-1.2 	182.4 	4.6 	-4.4 	-7.7 	-6.3 	179.5 	-9.6 	7.4 	-9.6 	25.0 	-2.4 	-7.2 	26.9 	0.6 	33.7 	
67.8 	32.3 	29.4 	4.8 	-2.6 	-0.8 	183.5 	4.7 	-4.0 	-8.0 	-5.9 	178.7 	-9.4 	7.4 	-9.6 	25.0 	-2.3 	-7.2 	26.9 	0.6 	33.5 	
68.2 	33.0 	30.9 	4.8 	-2.1 	-0.8 	185.1 	6.1 	-4.3 	-8.5 	-5.9 	179.1 	-9.3 	7.8 	-9.4 	25.1 	-2.4 	-7.2 	26.8 	0.5 	33.6 	
68.3 	31.7 	29.9 	4.9 	-2.3 	-0.9 	182.2 	7.0 	-4.2 	-7.8 	-5.7 	176.2 	-9.1 	7.1 	-9.2 	25.0 	-2.3 	-7.1 	26.9 	0.7 	33.5 	
68.0 	32.7 	29.9 	4.8 	-2.2 	-0.9 	182.5 	5.3 	-4.3 	-8.0 	-5.7 	182.1 	-9.2 	7.7 	-9.2 	25.0 	-2.4 	-7.2 	26.9 	0.6 	33.6 	
69.0 	31.8 	30.5 	4.9 	-2.2 	-0.8 	185.5 	6.1 	-4.6 	-7.6 	-6.4 	180.7 	-9.3 	8.1 	-9.6 	24.9 	-2.4 	-7.2 	26.9 	0.6 	33.3 	
67.9 	32.7 	29.9 	4.9 	-2.4 	-0.9 	183.9 	4.6 	-4.6 	-7.8 	-6.2 	180.7 	-9.1 	7.5 	-9.0 	24.9 	-2.3 	-7.1 	26.8 	0.6 	33.6 	
68.1 	31.3 	29.5 	4.9 	-2.1 	-1.1 	185.8 	5.0 	-4.6 	-7.8 	-5.8 	178.0 	-9.2 	7.3 	-9.3 	25.0 	-2.5 	-7.2 	27.0 	0.6 	33.7 	
68.1 	33.0 	31.0 	4.8 	-2.5 	-1.0 	184.1 	5.5 	-4.7 	-8.1 	-5.8 	180.7 	-9.1 	7.5 	-9.5 	25.0 	-2.5 	-7.2 	26.8 	0.6 	33.7 	
67.9 	32.6 	28.6 	4.9 	-2.4 	-0.9 	186.1 	5.0 	-4.5 	-7.4 	-6.3 	177.4 	-9.5 	7.4 	-9.5 	24.9 	-2.3 	-7.2 	26.9 	0.6 	33.5 	
69.0 	32.6 	29.3 	4.9 	-2.5 	-0.7 	183.5 	3.8 	-4.2 	-7.4 	-6.8 	180.4 	-8.9 	7.0 	-9.5 	25.0 	-2.4 	-7.1 	26.8 	0.6 	33.6 	
69.2 	31.2 	30.7 	4.9 	-2.5 	-1.0 	188.2 	4.9 	-4.3 	-7.6 	-6.5 	180.9 	-9.1 	7.5 	-9.6 	25.0 	-2.4 	-7.1 	26.8 	0.5 	33.5 	
68.3 	31.8 	32.0 	4.8 	-2.2 	-1.0 	185.2 	6.4 	-4.6 	-8.0 	-6.5 	182.9 	-9.4 	7.4 	-9.4 	25.0 	-2.4 	-7.2 	26.9 	0.7 	33.5 	
68.7 	33.4 	31.3 	4.8 	-2.3 	-0.7 	187.6 	4.2 	-3.9 	-8.2 	-6.5 	180.2 	-9.3 	7.5 	-10.1 	25.0 	-2.4 	-7.2 	27.0 	0.6 	33.5 	
67.8 	32.0 	30.5 	5.0 	-2.2 	-0.7 	184.1 	6.7 	-4.7 	-7.6 	-6.0 	177.7 	-9.2 	7.7 	-9.5 	25.0 	-2.4 	-7.3 	27.0 	0.6 	33.7 	
68.6 	32.0 	31.2 	4.8 	-2.3 	-0.8 	183.5 	2.4 	-4.6 	-7.6 	-5.7 	180.6 	-9.1 	7.9 	-9.2 	25.0 	-2.4 	-7.2 	26.9 	0.7 	33.7 	
68.2 	31.7 	31.4 	4.9 	-2.3 	-0.8 	183.4 	3.8 	-4.1 	-7.7 	-6.7 	180.1 	-9.3 	7.5 	-9.9 	25.1 	-2.4 	-7.2 	26.9 	0.6 	33.5 	
68.1 	32.8 	30.7 	4.9 	-2.1 	-1.0 	188.6 	7.6 	-4.1 	-8.2 	-6.4 	182.3 	-9.2 	7.3 	-9.3 	25.0 	-2.4 	-7.3 	26.9 	0.6 	33.5 	
68.7 	32.7 	30.5 	4.9 	-2.4 	-0.8 	182.9 	5.5 	-4.2 	-8.4 	-6.7 	182.4 	-9.2 	7.1 	-9.6 	25.0 	-2.3 	-7.2 	26.9 	0.6 	33.7 	
68.4 	32.6 	30.6 	4.9 	-2.3 	-1.2 	184.9 	3.5 	-4.6 	-7.3 	-6.6 	180.5 	-9.1 	7.3 	-9.1 	25.0 	-2.3 	-7.1 	26.9 	0.6 	33.6 	
68.6 	31.0 	30.1 	4.9 	-2.2 	-0.6 	185.5 	6.0 	-4.5 	-7.4 	-6.5 	177.6 	-9.3 	7.1 	-9.3 	25.0 	-2.5 	-7.2 	26.8 	0.6 	33.7 	
67.8 	31.5 	30.8 	4.7 	-2.3 	-1.0 	185.5 	4.5 	-4.5 	-8.0 	-6.4 	177.6 	-9.1 	7.4 	-9.5 	25.0 	-2.4 	-7.3 	26.9 	0.6 	33.5 	
67.9 	33.1 	30.5 	5.0 	-2.4 	-1.0 	179.0 	7.2 	-4.2 	-7.9 	-7.2 	183.9 	-9.3 	7.3 	-9.1 	25.0 	-2.4 	-7.2 	26.8 	0.5 	33.5 	
68.1 	32.6 	30.0 	5.0 	-2.3 	-0.9 	186.8 	6.3 	-4.4 	-7.6 	-6.8 	179.1 	-9.2 	7.0 	-9.7 	25.0 	-2.3 	-7.1 	26.9 	0.6 	33.6 	
68.1 	30.7 	30.3 	5.0 	-2.4 	-0.8 	185.4 	5.4 	-4.5 	-8.0 	-6.2 	180.3 	-9.1 	8.0 	-9.0 	24.9 	-2.5 	-7.3 	26.9 	0.6 	33.6 	
68.7 	32.9 	31.7 	5.0 	-2.4 	-0.8 	184.2 	4.3 	-3.9 	-7.8 	-6.5 	180.1 	-9.3 	7.7 	-9.8 	25.1 	-2.4 	-7.2 	26.9 	0.6 	33.5 	
68.6 	30.9 	29.3 	4.8 	-2.6 	-0.8 	182.1 	4.2 	-4.2 	-7.6 	-7.0 	180.8 	-9.1 	7.9 	-10.0 	25.0 	-2.4 	-7.2 	26.9 	0.6 	33.6 	
68.4 	32.6 	29.6 	5.0 	-2.4 	-0.9 	182.8 	4.5 	-4.2 	-7.0 	-6.1 	182.3 	-9.3 	7.7 	-9.0 	25.1 	-2.3 	-7.2 	26.9 	0.6 	33.7 	
68.3 	31.1 	30.7 	4.8 	-2.7 	-0.8 	189.2 	5.3 	-4.5 	-8.0 	-5.8 	180.6 	-9.4 	8.0 	-9.1 	25.1 	-2.4 	-7.3 	26.9 	0.6 	33.7 	
68.8 	32.3 	30.6 	5.0 	-2.3 	-0.8 	179.2 	7.0 	-4.1 	-8.1 	-6.4 	182.7 	-9.1 	6.8 	-9.1 	25.0 	-2.4 	-7.1 	26.9 	0.6 	33.7 	
68.8 	32.6 	30.0 	5.0 	-2.1 	-0.7 	182.4 	5.7 	-4.1 	-7.6 	-6.4 	178.9 	-9.2 	8.1 	-9.8 	25.0 	-2.4 	-7.2 	27.0 	0.5 	33.5 	
67.9 	31.5 	30.7 	4.8 	-2.5 	-0.8 	183.1 	6.1 	-4.2 	-8.0 	-6.7 	179.5 	-9.3 	7.6 	-9.8 	25.0 	-2.3 	-7.2 	27.0 	0.6 	33.7 	
67.8 	32.2 	30.1 	4.8 	-2.5 	-1.0 	187.8 	6.6 	-4.5 	-7.7 	-6.5 	179.5 	-9.1 	7.5 	-9.2 	25.0 	-2.4 	-7.2 	26.9 	0.5 	33.5 	
68.0 	32.1 	31.1 	5.0 	-2.3 	-1.0 	182.5 	3.3 	-5.3 	-7.6 	-6.8 	178.5 	-9.0 	7.4 	-9.7 	25.0 	-2.5 	-7.2 	26.9 	0.6 	33.4 	
67.9 	32.9 	29.8 	5.0 	-2.2 	-0.9 	180.3 	6.5 	-4.7 	-8.4 	-6.6 	181.0 	-9.2 	7.2 	-9.3 	25.0 	-2.4 	-7.1 	26.9 	0.6 	33.4 	
68.1 	31.9 	30.5 	5.0 	-2.6 	-0.9 	182.5 	4.3 	-4.7 	-8.0 	-6.9 	180.4 	-9.2 	7.5 	-9.0 	25.1 	-2.3 	-7.3 	26.8 	0.6 	33.4 	
68.0 	32.8 	30.0 	4.8 	-2.2 	-0.8 	179.0 	3.3 	-4.8 	-8.1 	-6.7 	180.4 	-9.0 	7.6 	-9.3 	25.0 	-2.4 	-7.2 	26.9 	0.7 	33.6 	
67.7 	32.8 	31.4 	5.0 	-2.3 	-0.7 	181.2 	3.0 	-4.3 	-8.1 	-6.3 	179.8 	-9.2 	7.0 	-9.6 	25.0 	-2.5 	-7.2 	26.9 	0.6 	33.6 	
68.7 	30.7 	31.8 	5.0 	-2.4 	-1.0 	182.5 	4.6 	-4.7 	-7.4 	-6.0 	178.5 	-9.6 	7.2 	-9.7 	25.0 	-2.5 	-7.2 	26.8 	0.7 	33.4 	
67.8 	33.5 	30.1 	5.0 	-2.3 	-0.9 	184.2 	4.7 	-4.5 	-8.6 	-6.1 	178.4 	-8.7 	7.1 	-9.0 	25.0 	-2.3 	-7.1 	26.8 	0.5 	33.7 	
68.5 	31.7 	30.8 	5.0 	-2.1 	-0.9 	180.8 	3.4 	-4.5 	-7.9 	-6.6 	183.1 	-9.2 	7.3 	-9.0 	25.1 	-2.4 	-7.2 	26.9 	0.6 	33.5 	
67.6 	32.7 	28.4 	5.0 	-2.4 	-0.8 	180.7 	4.2 	-4.1 	-7.2 	-6.3 	179.6 	-9.0 	7.9 	-9.1 	25.1 	-2.4 	-7.3 	26.9 	0.5 	33.7 	
68.4 	32.4 	29.9 	4.8 	-2.4 	-0.9 	183.7 	4.5 	-4.6 	-7.4 	-6.7 	178.5 	-9.4 	7.3 	-9.5 	25.0 	-2.5 	-7.2 	26.9 	0.7 	33.6 	
68.2 	31.7 	30.8 	4.9 	-2.5 	-1.0 	181.6 	5.1 	-4.9 	-8.1 	-6.0 	182.3 	-9.3 	6.8 	-9.3 	25.0 	-2.3 	-7.3 	26.9 	0.6 	33.6 	
68.4 	33.4 	29.6 	4.8 	-2.2 	-1.0 	184.0 	5.5 	-4.9 	-7.6 	-6.9 	178.2 	-9.2 	8.0 	-9.7 	25.0 	-2.4 	-7.2 	26.9 	0.7 	33.6 	
68.3 	32.6 	30.7 	4.9 	-2.4 	-0.9 	183.0 	6.7 	-4.5 	-7.8 	-6.8 	178.6 	-9.3 	7.6 	-9.1 	25.0 	-2.3 	-7.2 	26.9 	0.7 	33.5 	
69.4 	31.8 	28.9 	4.8 	-2.5 	-1.1 	179.5 	4.0 	-4.6 	-7.9 	-6.0 	179.9 	-9.1 	7.5 	-9.2 	24.9 	-2.4 	-7.1 	26.9 	0.7 	33.5 	
67.5 	32.8 	31.2 	4.8 	-2.4 	-1.2 	179.4 	5.1 	-4.6 	-7.7 	-6.8 	176.1 	-9.5 	7.4 	-9.4 	25.2 	-2.4 	-7.1 	26.9 	0.6 	33.6 	
68.2 	33.3 	29.7 	4.8 	-2.1 	-1.0 	184.0 	3.2 	-3.6 	-8.4 	-5.2 	179.0 	-9.1 	7.6 	-9.9 	25.0 	-2.4 	-7.2 	27.0 	0.6 	33.8 	
68.7 	32.4 	29.4 	4.7 	-2.3 	-0.7 	183.3 	3.9 	-3.9 	-7.9 	-7.2 	176.7 	-8.9 	7.5 	-9.0 	25.0 	-2.5 	-7.2 	26.9 	0.6 	33.5 	
68.8 	32.7 	29.9 	4.9 	-2.5 	-1.1 	182.6 	4.2 	-3.5 	-8.1 	-7.1 	179.8 	-9.3 	7.1 	-9.0 	25.0 	-2.4 	-7.2 	27.0 	0.6 	33.6 	
68.9 	32.7 	30.5 	4.9 	-2.1 	-0.8 	182.9 	7.6 	-4.2 	-7.9 	-6.5 	181.2 	-9.3 	7.3 	-9.8 	25.0 	-2.4 	-7.2 	26.9 	0.5 	33.5 	
68.2 	31.1 	29.2 	4.7 	-2.1 	-1.0 	178.3 	6.5 	-4.5 	-7.9 	-6.1 	179.7 	-9.3 	7.3 	-9.8 	24.9 	-2.2 	-7.3 	27.0 	0.6 	33.5 	
67.9 	33.2 	30.6 	5.0 	-2.3 	-0.6 	190.8 	3.2 	-3.8 	-8.1 	-6.2 	179.3 	-9.3 	7.7 	-9.2 	25.1 	-2.3 	-7.1 	26.9 	0.6 	33.5 	
68.9 	32.5 	31.1 	5.0 	-2.5 	-1.1 	187.9 	4.3 	-4.8 	-7.7 	-6.4 	178.5 	-9.1 	6.9 	-9.5 	25.1 	-2.5 	-7.2 	26.9 	0.6 	33.6 	
68.9 	32.1 	29.9 	4.9 	-2.4 	-0.9 	188.7 	5.6 	-4.3 	-7.6 	-5.8 	177.9 	-9.5 	6.9 	-9.8 	25.0 	-2.3 	-7.2 	26.8 	0.6 	33.7 	
68.1 	32.4 	30.8 	4.8 	-2.3 	-1.0 	188.5 	6.2 	-4.3 	-7.4 	-6.4 	179.3 	-9.4 	7.5 	-9.8 	25.0 	-2.4 	-7.3 	27.0 	0.6 	33.7 	
68.5 	31.7 	31.3 	5.1 	-2.1 	-1.0 	184.8 	4.1 	-4.9 	-8.2 	-6.8 	182.5 	-9.2 	7.5 	-9.5 	24.9 	-2.3 	-7.3 	26.8 	0.6 	33.6 	
67.9 	31.1 	28.7 	4.8 	-2.2 	-1.0 	182.9 	4.6 	-4.1 	-7.6 	-6.0 	178.0 	-9.3 	7.5 	-9.8 	25.0 	-2.3 	-7.2 	26.9 	0.6 	33.6 	
67.4 	34.3 	30.3 	4.8 	-2.3 	-0.8 	187.0 	3.5 	-4.5 	-7.9 	-6.6 	182.0 	-9.4 	7.4 	-9.9 	24.9 	-2.4 	-7.2 	26.9 	0.6 	33.6 	
69.0 	31.9 	31.2 	4.9 	-2.2 	-0.8 	182.9 	5.8 	-4.1 	-8.1 	-6.4 	181.7 	-9.1 	7.8 	-9.3 	25.0 	-2.3 	-7.2 	26.9 	0.7 	33.5 	
68.1 	31.9 	31.1 	4.9 	-2.1 	-0.9 	187.0 	4.2 	-4.3 	-7.9 	-6.5 	182.1 	-9.2 	7.8 	-9.4 	25.0 	-2.4 	-7.2 	26.9 	0.6 	33.6 	
68.2 	32.5 	29.8 	4.9 	-2.2 	-0.6 	187.8 	1.3 	-4.3 	-7.8 	-6.1 	178.3 	-9.3 	6.8 	-8.8 	25.1 	-2.3 	-7.2 	27.0 	0.6 	33.6 	
68.9 	32.0 	29.7 	5.0 	-2.5 	-0.7 	187.0 	5.0 	-4.9 	-7.7 	-6.2 	180.0 	-9.2 	7.2 	-9.0 	25.0 	-2.4 	-7.2 	26.9 	0.7 	33.6 	
68.7 	33.0 	32.1 	4.9 	-2.3 	-0.7 	185.3 	5.8 	-4.6 	-8.2 	-6.4 	179.6 	-9.2 	7.6 	-9.4 	25.0 	-2.4 	-7.1 	26.9 	0.7 	33.7 	
68.2 	31.5 	29.9 	5.0 	-2.2 	-1.0 	183.8 	5.0 	-4.5 	-7.5 	-5.5 	179.0 	-8.8 	7.4 	-9.7 	25.1 	-2.4 	-7.2 	26.8 	0.5 	33.6 	
68.2 	31.7 	30.2 	5.0 	-2.6 	-0.6 	183.0 	5.5 	-4.3 	-7.8 	-5.9 	180.5 	-9.2 	7.5 	-9.5 	25.1 	-2.5 	-7.1 	26.9 	0.5 	33.6 	
69.0 	33.0 	30.3 	4.8 	-2.4 	-0.8 	183.7 	4.3 	-4.6 	-7.5 	-7.2 	179.6 	-8.9 	7.2 	-9.2 	25.0 	-2.4 	-7.2 	26.9 	0.6 	33.6 	
68.3 	30.6 	30.3 	4.8 	-2.2 	-0.9 	186.2 	3.7 	-4.0 	-7.5 	-7.0 	179.6 	-9.0 	7.4 	-9.3 	25.0 	-2.4 	-7.2 	26.9 	0.6 	33.6 	
68.2 	32.4 	30.8 	4.8 	-2.2 	-1.0 	185.1 	5.6 	-4.2 	-8.0 	-7.1 	179.7 	-9.6 	7.8 	-9.2 	25.0 	-2.5 	-7.2 	27.0 	0.7 	33.6 	
68.4 	31.8 	30.4 	5.1 	-2.4 	-0.8 	178.6 	4.9 	-4.4 	-7.3 	-6.4 	181.2 	-9.2 	7.5 	-9.7 	25.0 	-2.4 	-7.3 	26.9 	0.5 	33.6 	
68.5 	30.8 	30.1 	5.0 	-2.3 	-0.9 	184.2 	5.7 	-4.1 	-7.8 	-5.9 	178.3 	-9.3 	7.6 	-9.1 	25.0 	-2.4 	-7.2 	26.9 	0.5 	33.7 	
68.2 	33.3 	30.6 	4.9 	-2.2 	-0.9 	186.3 	5.4 	-4.3 	-8.1 	-6.6 	179.6 	-9.1 	7.4 	-9.1 	25.0 	-2.3 	-7.1 	26.8 	0.6 	33.6 	
68.2 	33.1 	31.2 	5.0 	-2.2 	-0.9 	183.9 	4.7 	-4.5 	-7.9 	-6.5 	178.9 	-9.2 	7.0 	-9.0 	25.0 	-2.4 	-7.2 	26.9 	0.5 	33.7 	
68.3 	32.8 	30.9 	4.9 	-2.2 	-0.6 	186.7 	5.3 	-4.3 	-8.2 	-6.5 	181.0 	-9.1 	7.8 	-9.6 	25.0 	-2.4 	-7.1 	27.0 	0.7 	33.7 	
68.5 	32.7 	30.0 	4.9 	-2.2 	-0.9 	189.2 	4.0 	-4.0 	-7.5 	-5.9 	181.7 	-9.0 	6.9 	-9.3 	25.1 	-2.4 	-7.2 	26.9 	0.7 	33.5 	
67.9 	32.6 	30.5 	4.9 	-2.2 	-1.0 	189.7 	5.3 	-4.5 	-8.4 	-6.6 	176.1 	-9.5 	7.0 	-9.4 	25.0 	-2.4 	-7.2 	27.0 	0.6 	33.6 	
68.1 	31.0 	29.9 	5.0 	-2.4 	-0.9 	184.7 	4.6 	-3.9 	-7.5 	-6.8 	180.8 	-9.5 	8.2 	-9.0 	25.0 	-2.4 	-7.2 	26.9 	0.6 	33.6 	
68.7 	31.9 	29.4 	4.8 	-2.3 	-1.0 	180.8 	4.8 	-3.9 	-7.9 	-6.7 	178.8 	-9.2 	7.6 	-9.4 	25.1 	-2.4 	-7.2 	26.9 	0.6 	33.6 	
68.0 	33.0 	30.2 	4.9 	-2.1 	-1.1 	185.3 	6.5 	-4.7 	-7.6 	-7.1 	181.3 	-9.1 	7.5 	-9.2 	25.0 	-2.5 	-7.2 	26.9 	0.6 	33.6 	
68.4 	33.4 	30.3 	4.9 	-2.3 	-0.9 	180.4 	4.7 	-4.9 	-8.0 	-6.6 	180.9 	-9.4 	7.6 	-9.4 	25.0 	-2.3 	-7.2 	26.9 	0.6 	33.4 	
68.9 	30.8 	29.2 	4.9 	-2.4 	-1.2 	183.4 	5.6 	-4.6 	-8.3 	-6.1 	180.2 	-9.3 	7.7 	-8.8 	25.0 	-2.4 	-7.2 	26.9 	0.6 	33.4 	
68.5 	33.0 	30.5 	5.0 	-2.2 	-1.0 	181.2 	6.1 	-4.5 	-7.4 	-6.6 	178.7 	-9.3 	7.7 	-9.6 	25.0 	-2.4 	-7.3 	26.9 	0.5 	33.6 	
69.0 	32.3 	31.0 	4.7 	-2.2 	-1.4 	185.8 	3.8 	-4.5 	-8.0 	-6.3 	178.9 	-8.8 	7.3 	-8.8 	25.1 	-2.3 	-7.3 	26.8 	0.5 	33.7 	
68.3 	31.9 	30.2 	5.0 	-2.2 	-0.9 	185.3 	3.2 	-4.1 	-7.3 	-6.0 	180.8 	-9.0 	7.3 	-9.2 	24.9 	-2.3 	-7.2 	26.9 	0.6 	33.7 	
67.9 	32.5 	31.0 	4.9 	-2.2 	-0.9 	180.4 	3.9 	-4.0 	-8.0 	-5.8 	182.1 	-9.1 	7.3 	-9.5 	25.0 	-2.4 	-7.2 	26.9 	0.6 	33.7 	
69.1 	31.7 	29.5 	5.0 	-2.4 	-0.9 	186.7 	4.3 	-4.8 	-7.1 	-6.5 	178.1 	-9.1 	7.7 	-9.2 	25.0 	-2.4 	-7.2 	27.0 	0.6 	33.7 	
68.3 	32.5 	30.9 	4.8 	-2.3 	-1.1 	186.1 	6.6 	-4.8 	-7.3 	-6.2 	181.4 	-9.3 	7.3 	-10.0 	25.0 	-2.5 	-7.2 	27.0 	0.5 	33.5 	
68.8 	32.5 	30.6 	4.8 	-2.2 	-0.7 	187.8 	4.6 	-4.5 	-7.1 	-7.3 	179.2 	-9.3 	7.3 	-9.9 	25.0 	-2.5 	-7.3 	26.9 	0.6 	33.4 	
67.7 	31.6 	30.7 	4.8 	-2.3 	-1.0 	181.6 	5.5 	-4.8 	-7.7 	-6.4 	177.3 	-9.4 	7.0 	-9.1 	25.0 	-2.3 	-7.2 	26.8 	0.5 	33.5 	
68.1 	33.0 	30.7 	4.9 	-2.4 	-0.9 	187.7 	4.3 	-4.1 	-7.5 	-6.9 	180.2 	-9.2 	7.2 	-9.9 	25.1 	-2.4 	-7.2 	26.9 	0.5 	33.6 	
68.2 	31.9 	30.4 	4.9 	-2.5 	-0.8 	182.0 	3.7 	-4.3 	-6.9 	-6.0 	178.3 	-9.4 	7.1 	-9.4 	25.1 	-2.4 	-7.2 	26.8 	0.6 	33.7 	
68.5 	30.5 	30.2 	4.9 	-2.2 	-0.9 	181.3 	6.3 	-4.7 	-7.5 	-6.8 	179.8 	-9.3 	7.1 	-9.3 	24.9 	-2.3 	-7.2 	26.9 	0.6 	33.6 	
69.4 	32.2 	30.4 	5.1 	-2.2 	-0.8 	186.1 	4.6 	-4.8 	-7.5 	-6.1 	178.5 	-9.4 	7.2 	-9.5 	25.0 	-2.4 	-7.3 	26.9 	0.7 	33.4 	
68.0 	32.1 	31.0 	5.1 	-2.3 	-0.9 	189.2 	4.9 	-4.8 	-7.5 	-6.1 	179.9 	-9.1 	7.2 	-8.9 	25.0 	-2.4 	-7.2 	27.0 	0.6 	33.6 	
67.9 	32.8 	30.2 	4.9 	-2.4 	-0.7 	182.7 	6.4 	-3.7 	-8.0 	-6.3 	179.2 	-9.0 	7.3 	-9.5 	25.0 	-2.4 	-7.2 	26.9 	0.6 	33.7 	
68.4 	32.8 	29.7 	4.9 	-2.3 	-0.7 	185.7 	4.7 	-4.3 	-7.7 	-6.1 	178.4 	-9.1 	7.5 	-9.2 	25.0 	-2.4 	-7.2 	26.9 	0.6 	33.7 	
68.8 	33.6 	29.7 	5.1 	-2.4 	-0.8 	188.6 	5.3 	-4.4 	-8.2 	-6.1 	179.7 	-9.0 	7.8 	-9.3 	24.9 	-2.4 	-7.1 	26.9 	0.6 	33.6 	
67.8 	32.5 	30.6 	4.9 	-2.6 	-0.4 	183.8 	7.6 	-4.4 	-8.2 	-5.7 	179.2 	-8.7 	7.5 	-9.8 	25.0 	-2.5 	-7.2 	26.9 	0.6 	33.6 	
